date,sku_id,category,subcategory,price,discount_percentage,rating,city,channel,weather,90_days_sales,light,vibrant
2024-05-09,SKU5384,Ethnic Wear,Saree,4017,15,3.5,Pune,Offline,Summer,70,False,True
2025-05-30,SKU7134,Ethnic Wear,Kurta,2490,20,5.0,Lucknow,Offline,Summer,132,True,False
2023-09-21,SKU7444,Ethnic Wear,Saree,5599,25,3.8,Mumbai,Brand Website,Monsoon,153,False,True
2023-07-23,SKU9475,Ethnic Wear,Kurta,2017,20,3.7,Bengaluru,Offline,Monsoon,105,True,False
2024-10-22,SKU7422,Ethnic Wear,Kurta,2334,0,3.6,Pune,Brand Website,Winter,142,True,False
2023-06-11,SKU3507,Ethnic Wear,Lehenga,10342,15,3.5,Mumbai,Brand Website,Summer,54,False,True
2024-03-30,SKU8433,Ethnic Wear,Kurta,2716,0,4.3,Lucknow,Myntra,Summer,115,True,False
2024-07-17,SKU7194,Ethnic Wear,Kurta,1839,0,4.4,Pune,Brand Website,Monsoon,143,True,False
2023-09-09,SKU2694,Ethnic Wear,Lehenga,8438,0,3.9,Delhi,Offline,Monsoon,49,False,True
2024-03-01,SKU2520,Ethnic Wear,Saree,5600,0,4.2,Delhi,Offline,Summer,81,False,True
2024-03-06,SKU2205,Ethnic Wear,Kurta,3219,15,4.8,Bhopal,Brand Website,Summer,151,True,False
2023-01-21,SKU8387,Ethnic Wear,Saree,4731,25,4.4,Bengaluru,Myntra,Winter,196,False,True
2025-09-18,SKU1515,Ethnic Wear,Saree,6457,20,3.5,Delhi,Offline,Monsoon,78,False,True
2023-03-02,SKU5169,Ethnic Wear,Lehenga,10195,0,4.3,Delhi,Myntra,Summer,66,False,True
2023-03-02,SKU4543,Ethnic Wear,Kurta,2841,0,3.8,Lucknow,Myntra,Summer,129,True,False
2024-12-14,SKU5483,Ethnic Wear,Kurta,3758,25,3.9,Bhopal,Myntra,Winter,106,True,False
2024-01-31,SKU9123,Ethnic Wear,Saree,5024,0,3.8,Prayagraj,Brand Website,Winter,97,False,True
2024-09-30,SKU5605,Ethnic Wear,Lehenga,8678,30,3.8,Prayagraj,Myntra,Monsoon,49,False,True
2024-07-10,SKU8309,Ethnic Wear,Lehenga,9305,20,3.7,Prayagraj,Brand Website,Monsoon,33,False,True
2023-05-12,SKU4272,Ethnic Wear,Lehenga,9840,0,4.8,Lucknow,Offline,Summer,47,False,True
2025-12-22,SKU5146,Ethnic Wear,Lehenga,9442,15,3.5,Prayagraj,Offline,Winter,64,False,True
2024-05-17,SKU6286,Ethnic Wear,Saree,4297,0,4.5,Prayagraj,Myntra,Summer,86,False,True
2023-01-23,SKU6151,Ethnic Wear,Saree,5347,0,4.2,Delhi,Myntra,Winter,188,False,True
2024-03-10,SKU4811,Ethnic Wear,Saree,6159,0,3.7,Delhi,Offline,Summer,78,False,True
2024-02-10,SKU7909,Ethnic Wear,Saree,4807,0,4.7,Prayagraj,Offline,Winter,153,False,True
2023-12-17,SKU7901,Ethnic Wear,Saree,6463,10,4.4,Delhi,Myntra,Winter,232,False,True
2023-01-10,SKU1348,Ethnic Wear,Lehenga,9891,10,3.7,Pune,Myntra,Winter,94,False,True
2023-02-03,SKU1606,Ethnic Wear,Lehenga,8284,15,3.6,Mumbai,Offline,Winter,166,False,True
2025-03-30,SKU5931,Ethnic Wear,Saree,4326,20,4.7,Pune,Offline,Summer,126,False,True
2025-07-19,SKU1771,Ethnic Wear,Lehenga,10020,30,4.5,Prayagraj,Offline,Monsoon,40,False,True
2023-04-08,SKU7126,Ethnic Wear,Kurta,1542,0,3.7,Delhi,Myntra,Summer,161,True,False
2024-01-27,SKU8138,Ethnic Wear,Kurta,3010,30,4.9,Hyderabad,Myntra,Winter,209,True,False
2023-04-09,SKU1860,Ethnic Wear,Kurta,2746,0,3.9,Pune,Myntra,Summer,144,True,False
2023-10-10,SKU7218,Ethnic Wear,Kurta,3889,15,3.7,Pune,Brand Website,Winter,139,True,False
2023-09-08,SKU3424,Ethnic Wear,Saree,6137,20,3.9,Prayagraj,Brand Website,Monsoon,72,False,True
2025-09-15,SKU9029,Ethnic Wear,Lehenga,8925,0,3.9,Pune,Offline,Monsoon,26,False,True
2024-02-26,SKU2356,Ethnic Wear,Kurta,1819,0,5.0,Lucknow,Brand Website,Winter,85,True,False
2024-01-20,SKU1215,Ethnic Wear,Saree,5997,0,4.0,Hyderabad,Offline,Winter,119,False,True
2025-07-18,SKU9644,Ethnic Wear,Lehenga,8630,30,4.3,Lucknow,Offline,Monsoon,48,False,True
2025-11-17,SKU6957,Ethnic Wear,Lehenga,8831,30,4.1,Prayagraj,Offline,Winter,144,False,True
2023-07-29,SKU3690,Ethnic Wear,Lehenga,8603,15,4.8,Pune,Brand Website,Monsoon,68,False,True
2024-06-30,SKU4941,Ethnic Wear,Kurta,1617,15,4.5,Mumbai,Offline,Summer,193,True,False
2024-12-26,SKU5351,Ethnic Wear,Kurta,3267,0,3.7,Delhi,Brand Website,Winter,103,True,False
2024-07-12,SKU9321,Ethnic Wear,Saree,5514,0,3.6,Lucknow,Myntra,Monsoon,73,False,True
2025-04-04,SKU7923,Ethnic Wear,Kurta,2223,20,3.9,Hyderabad,Offline,Summer,159,True,False
2023-04-13,SKU9497,Ethnic Wear,Lehenga,9019,0,3.8,Prayagraj,Myntra,Summer,23,False,True
2025-12-25,SKU1584,Ethnic Wear,Kurta,1913,10,3.8,Pune,Myntra,Winter,116,True,False
2024-03-26,SKU7628,Ethnic Wear,Kurta,2598,15,3.8,Prayagraj,Offline,Summer,109,True,False
2024-08-12,SKU6695,Ethnic Wear,Lehenga,8012,0,3.8,Pune,Brand Website,Monsoon,55,False,True
2023-12-15,SKU8811,Ethnic Wear,Kurta,2790,25,3.6,Pune,Brand Website,Winter,85,True,False
2025-08-29,SKU8458,Ethnic Wear,Lehenga,9752,10,3.5,Bengaluru,Myntra,Monsoon,56,False,True
2024-12-22,SKU2261,Ethnic Wear,Kurta,3440,20,3.5,Bengaluru,Brand Website,Winter,111,True,False
2024-08-18,SKU8742,Ethnic Wear,Kurta,2435,20,4.3,Delhi,Myntra,Monsoon,236,True,False
2024-11-18,SKU2538,Ethnic Wear,Lehenga,9853,15,4.6,Delhi,Offline,Winter,373,False,True
2025-07-28,SKU5216,Ethnic Wear,Saree,4055,30,4.0,Bhopal,Offline,Monsoon,90,False,True
2025-11-29,SKU9484,Ethnic Wear,Saree,4084,0,5.0,Bhopal,Myntra,Winter,486,False,True
2024-05-15,SKU3320,Ethnic Wear,Kurta,3865,25,4.5,Lucknow,Offline,Summer,126,True,False
2023-08-10,SKU4380,Ethnic Wear,Saree,5121,25,4.5,Delhi,Myntra,Monsoon,215,False,True
2024-12-15,SKU8360,Ethnic Wear,Lehenga,9356,15,4.4,Bengaluru,Offline,Winter,163,False,True
2025-12-01,SKU5526,Ethnic Wear,Kurta,2906,30,4.4,Pune,Myntra,Winter,134,True,False
2023-01-18,SKU8455,Ethnic Wear,Kurta,3543,25,3.7,Lucknow,Offline,Winter,87,True,False
2023-11-30,SKU9571,Ethnic Wear,Lehenga,9243,15,3.9,Pune,Brand Website,Winter,250,False,True
2024-08-02,SKU1255,Ethnic Wear,Kurta,3929,0,3.6,Bhopal,Myntra,Monsoon,77,True,False
2023-04-13,SKU8050,Ethnic Wear,Kurta,2529,0,4.0,Lucknow,Brand Website,Summer,102,True,False
2024-07-08,SKU9224,Ethnic Wear,Lehenga,8584,25,3.8,Bengaluru,Myntra,Monsoon,62,False,True
2025-08-27,SKU2322,Ethnic Wear,Kurta,2952,0,4.7,Pune,Myntra,Monsoon,152,True,False
2024-09-28,SKU7539,Ethnic Wear,Saree,4709,20,4.2,Delhi,Offline,Monsoon,133,False,True
2025-05-02,SKU3280,Ethnic Wear,Kurta,3770,0,4.0,Hyderabad,Offline,Summer,90,True,False
2023-07-16,SKU8555,Ethnic Wear,Saree,4567,20,4.2,Bengaluru,Offline,Monsoon,83,False,True
2025-08-13,SKU6858,Ethnic Wear,Saree,5722,15,4.2,Bhopal,Offline,Monsoon,77,False,True
2024-09-11,SKU1432,Ethnic Wear,Kurta,2493,20,4.3,Prayagraj,Myntra,Monsoon,100,True,False
2023-09-15,SKU9900,Ethnic Wear,Saree,5650,25,3.5,Pune,Myntra,Monsoon,118,False,True
2023-04-23,SKU9487,Ethnic Wear,Kurta,2606,30,5.0,Bhopal,Myntra,Summer,153,True,False
2025-11-12,SKU8888,Ethnic Wear,Kurta,1717,25,3.8,Lucknow,Myntra,Winter,165,True,False
2023-11-13,SKU3234,Ethnic Wear,Lehenga,9232,25,4.0,Hyderabad,Brand Website,Winter,330,False,True
2024-02-16,SKU1105,Ethnic Wear,Lehenga,8469,0,3.5,Bhopal,Brand Website,Winter,95,False,True
2023-08-01,SKU2983,Ethnic Wear,Kurta,3440,0,4.7,Delhi,Myntra,Monsoon,171,True,False
2025-09-17,SKU1911,Ethnic Wear,Saree,4753,30,3.9,Delhi,Offline,Monsoon,131,False,True
2023-09-10,SKU5264,Ethnic Wear,Lehenga,9770,0,4.5,Bhopal,Brand Website,Monsoon,33,False,True
2024-02-15,SKU4943,Ethnic Wear,Lehenga,9950,15,3.9,Bengaluru,Brand Website,Winter,141,False,True
2025-03-12,SKU9076,Ethnic Wear,Saree,5580,25,4.7,Lucknow,Brand Website,Summer,113,False,True
2025-07-25,SKU7960,Ethnic Wear,Saree,4492,20,4.1,Bengaluru,Myntra,Monsoon,141,False,True
2023-10-13,SKU1558,Ethnic Wear,Saree,5916,25,4.2,Bhopal,Myntra,Winter,170,False,True
2024-03-07,SKU3593,Ethnic Wear,Lehenga,9428,25,4.3,Lucknow,Brand Website,Summer,47,False,True
2024-11-25,SKU3858,Ethnic Wear,Lehenga,9882,25,4.8,Bengaluru,Offline,Winter,227,False,True
2025-09-17,SKU5963,Ethnic Wear,Lehenga,9542,15,4.4,Prayagraj,Myntra,Monsoon,36,False,True
2024-10-25,SKU9306,Ethnic Wear,Lehenga,10411,20,4.0,Pune,Myntra,Winter,168,False,True
2023-11-22,SKU7615,Ethnic Wear,Kurta,2449,0,4.5,Delhi,Myntra,Winter,256,True,False
2024-04-29,SKU8805,Ethnic Wear,Lehenga,8431,0,4.6,Lucknow,Myntra,Summer,45,False,True
2023-08-23,SKU2054,Ethnic Wear,Saree,4153,30,4.6,Mumbai,Brand Website,Monsoon,180,False,True
2023-08-09,SKU7132,Ethnic Wear,Saree,5841,15,3.7,Mumbai,Myntra,Monsoon,129,False,True
2024-08-08,SKU4206,Ethnic Wear,Saree,4923,0,4.6,Pune,Offline,Monsoon,75,False,True
2023-02-19,SKU9659,Ethnic Wear,Lehenga,8394,0,3.5,Hyderabad,Myntra,Winter,104,False,True
2023-05-28,SKU1085,Ethnic Wear,Lehenga,9395,0,4.5,Lucknow,Offline,Summer,44,False,True
2025-08-28,SKU9653,Ethnic Wear,Kurta,3551,10,4.0,Bhopal,Myntra,Monsoon,130,True,False
2025-02-09,SKU3258,Ethnic Wear,Saree,4290,20,3.6,Delhi,Offline,Winter,285,False,True
2024-04-17,SKU5886,Ethnic Wear,Saree,4210,20,4.3,Delhi,Myntra,Summer,137,False,True
2023-05-20,SKU5118,Ethnic Wear,Saree,4646,10,3.6,Prayagraj,Brand Website,Summer,74,False,True
2023-04-27,SKU9482,Ethnic Wear,Lehenga,10236,25,4.8,Pune,Offline,Summer,55,False,True
2025-05-13,SKU5309,Ethnic Wear,Saree,5068,0,4.0,Mumbai,Myntra,Summer,140,False,True
2024-11-06,SKU3282,Ethnic Wear,Lehenga,8255,0,4.2,Hyderabad,Brand Website,Winter,289,False,True
2023-06-15,SKU6666,Ethnic Wear,Lehenga,10258,15,4.9,Delhi,Offline,Summer,56,False,True
2025-11-05,SKU1683,Ethnic Wear,Saree,4922,25,4.0,Delhi,Myntra,Winter,565,False,True
2024-02-06,SKU4731,Ethnic Wear,Kurta,3688,20,4.8,Mumbai,Myntra,Winter,177,True,False
2025-02-11,SKU1296,Ethnic Wear,Saree,4512,15,4.6,Bhopal,Myntra,Winter,245,False,True
2025-01-23,SKU2893,Ethnic Wear,Lehenga,9440,0,4.0,Bhopal,Myntra,Winter,78,False,True
2023-01-21,SKU4902,Ethnic Wear,Lehenga,8930,15,4.6,Hyderabad,Myntra,Winter,132,False,True
2024-05-26,SKU9785,Ethnic Wear,Lehenga,8232,0,3.6,Mumbai,Myntra,Summer,51,False,True
2024-05-15,SKU5630,Ethnic Wear,Saree,5197,0,4.4,Mumbai,Offline,Summer,110,False,True
2024-02-26,SKU3005,Ethnic Wear,Saree,6027,25,4.6,Delhi,Myntra,Winter,310,False,True
2025-01-21,SKU4609,Ethnic Wear,Saree,6258,10,4.8,Bhopal,Brand Website,Winter,99,False,True
2025-10-28,SKU5383,Ethnic Wear,Lehenga,8427,0,4.0,Lucknow,Brand Website,Winter,114,False,True
2023-10-08,SKU8966,Ethnic Wear,Kurta,3633,0,4.0,Pune,Myntra,Winter,164,True,False
2023-03-15,SKU3011,Ethnic Wear,Kurta,2462,25,4.2,Lucknow,Brand Website,Summer,171,True,False
2024-07-07,SKU2871,Ethnic Wear,Kurta,2638,20,4.1,Mumbai,Offline,Monsoon,147,True,False
2025-02-25,SKU2384,Ethnic Wear,Lehenga,10028,0,4.8,Mumbai,Offline,Winter,141,False,True
2024-01-13,SKU1727,Ethnic Wear,Saree,5765,20,3.6,Hyderabad,Myntra,Winter,124,False,True
2024-11-19,SKU9872,Ethnic Wear,Lehenga,9075,30,4.6,Lucknow,Myntra,Winter,245,False,True
2023-04-27,SKU6586,Ethnic Wear,Lehenga,8447,20,4.1,Prayagraj,Offline,Summer,40,False,True
2025-11-28,SKU5709,Ethnic Wear,Lehenga,9065,0,4.9,Bhopal,Offline,Winter,182,False,True
2024-07-15,SKU4903,Ethnic Wear,Saree,4350,0,4.7,Bengaluru,Myntra,Monsoon,118,False,True
2025-01-10,SKU7465,Ethnic Wear,Saree,5100,25,3.9,Mumbai,Brand Website,Winter,185,False,True
2024-10-19,SKU3036,Ethnic Wear,Lehenga,9083,30,3.8,Pune,Brand Website,Winter,146,False,True
2024-03-22,SKU8642,Ethnic Wear,Saree,5673,0,4.4,Mumbai,Offline,Summer,84,False,True
2024-06-12,SKU6145,Ethnic Wear,Kurta,2631,10,4.8,Delhi,Offline,Summer,157,True,False
2023-03-20,SKU1812,Ethnic Wear,Lehenga,8754,25,4.3,Hyderabad,Myntra,Summer,62,False,True
2024-04-11,SKU6199,Ethnic Wear,Lehenga,8249,25,5.0,Mumbai,Brand Website,Summer,104,False,True
2023-04-02,SKU1264,Ethnic Wear,Lehenga,10459,0,4.0,Lucknow,Brand Website,Summer,27,False,True
2024-04-30,SKU8271,Ethnic Wear,Kurta,2335,10,4.4,Delhi,Brand Website,Summer,233,True,False
2024-08-02,SKU7815,Ethnic Wear,Saree,4586,0,4.0,Delhi,Brand Website,Monsoon,141,False,True
2025-08-21,SKU6488,Ethnic Wear,Saree,5204,20,3.5,Prayagraj,Brand Website,Monsoon,67,False,True
2023-08-06,SKU5765,Ethnic Wear,Kurta,3994,0,4.7,Bengaluru,Brand Website,Monsoon,125,True,False
2023-03-08,SKU9326,Ethnic Wear,Saree,4614,15,4.6,Lucknow,Myntra,Summer,134,False,True
2025-05-06,SKU2266,Ethnic Wear,Lehenga,10207,25,3.7,Hyderabad,Brand Website,Summer,58,False,True
2025-12-01,SKU1842,Ethnic Wear,Lehenga,9806,10,3.9,Bhopal,Brand Website,Winter,119,False,True
2025-01-11,SKU5801,Ethnic Wear,Kurta,2445,15,4.0,Hyderabad,Offline,Winter,131,True,False
2025-01-11,SKU4949,Ethnic Wear,Saree,4326,10,4.3,Bhopal,Brand Website,Winter,98,False,True
2025-07-08,SKU6935,Ethnic Wear,Kurta,3215,0,4.4,Bhopal,Brand Website,Monsoon,119,True,False
2023-10-10,SKU3052,Ethnic Wear,Lehenga,10480,10,4.7,Hyderabad,Offline,Winter,143,False,True
2025-10-31,SKU2932,Ethnic Wear,Saree,4607,20,4.2,Delhi,Offline,Winter,368,False,True
2023-12-08,SKU4245,Ethnic Wear,Kurta,1994,15,3.9,Bengaluru,Offline,Winter,105,True,False
2025-06-02,SKU8698,Ethnic Wear,Kurta,1598,25,3.8,Delhi,Myntra,Summer,178,True,False
2023-09-19,SKU9672,Ethnic Wear,Saree,5647,25,4.3,Prayagraj,Offline,Monsoon,71,False,True
2023-08-09,SKU2950,Ethnic Wear,Lehenga,8185,0,4.6,Lucknow,Offline,Monsoon,33,False,True
2024-08-15,SKU7699,Ethnic Wear,Saree,5954,25,3.7,Bhopal,Brand Website,Monsoon,69,False,True
2025-01-27,SKU9345,Ethnic Wear,Kurta,3357,15,4.0,Delhi,Myntra,Winter,116,True,False
2025-10-07,SKU5576,Ethnic Wear,Saree,5397,0,4.3,Delhi,Myntra,Winter,350,False,True
2024-10-14,SKU7990,Ethnic Wear,Saree,4730,0,3.6,Pune,Offline,Winter,207,False,True
2024-10-05,SKU4451,Ethnic Wear,Saree,4407,10,3.9,Prayagraj,Brand Website,Winter,141,False,True
2023-12-13,SKU5486,Ethnic Wear,Kurta,2681,10,5.0,Bhopal,Offline,Winter,109,True,False
2024-02-28,SKU4795,Ethnic Wear,Kurta,3761,30,4.3,Pune,Myntra,Winter,105,True,False
2023-02-22,SKU1651,Ethnic Wear,Saree,5513,0,3.9,Hyderabad,Myntra,Winter,249,False,True
2025-07-18,SKU7987,Ethnic Wear,Kurta,2708,0,4.6,Bhopal,Brand Website,Monsoon,135,True,False
2024-06-22,SKU2965,Ethnic Wear,Saree,4355,30,3.7,Bhopal,Offline,Summer,81,False,True
2024-03-31,SKU2908,Ethnic Wear,Lehenga,8304,10,3.7,Lucknow,Myntra,Summer,39,False,True
2024-10-06,SKU9402,Ethnic Wear,Lehenga,8157,15,3.7,Delhi,Brand Website,Winter,208,False,True
2023-03-14,SKU9540,Ethnic Wear,Lehenga,8032,0,3.7,Lucknow,Myntra,Summer,38,False,True
2023-11-07,SKU4607,Ethnic Wear,Saree,5984,30,3.8,Hyderabad,Offline,Winter,357,False,True
2025-11-23,SKU3159,Ethnic Wear,Kurta,2377,0,4.2,Hyderabad,Brand Website,Winter,186,True,False
2024-06-22,SKU4416,Ethnic Wear,Saree,5557,25,4.4,Bengaluru,Myntra,Summer,146,False,True
2024-08-21,SKU8933,Ethnic Wear,Kurta,3486,15,4.7,Bengaluru,Offline,Monsoon,103,True,False
2024-03-24,SKU6851,Ethnic Wear,Kurta,1960,30,4.6,Bhopal,Offline,Summer,148,True,False
2025-05-20,SKU8326,Ethnic Wear,Lehenga,8474,0,4.2,Lucknow,Myntra,Summer,39,False,True
2023-09-20,SKU2860,Ethnic Wear,Saree,5981,30,4.7,Lucknow,Brand Website,Monsoon,114,False,True
2025-11-05,SKU4847,Ethnic Wear,Saree,4881,30,4.7,Mumbai,Offline,Winter,439,False,True
2025-06-24,SKU5286,Ethnic Wear,Saree,5741,15,3.9,Lucknow,Offline,Summer,61,False,True
2023-04-04,SKU8954,Ethnic Wear,Lehenga,9263,15,4.1,Hyderabad,Offline,Summer,47,False,True
2024-11-06,SKU3728,Ethnic Wear,Kurta,2029,20,4.3,Hyderabad,Brand Website,Winter,290,True,False
2024-11-13,SKU1345,Ethnic Wear,Lehenga,9444,30,4.6,Prayagraj,Myntra,Winter,188,False,True
2024-02-11,SKU1806,Ethnic Wear,Lehenga,8643,30,4.3,Hyderabad,Offline,Winter,192,False,True
2024-11-09,SKU4757,Ethnic Wear,Saree,5693,0,4.3,Pune,Myntra,Winter,308,False,True
2025-10-24,SKU1591,Ethnic Wear,Kurta,3129,30,4.2,Mumbai,Brand Website,Winter,215,True,False
2024-05-21,SKU1397,Ethnic Wear,Lehenga,8138,10,4.6,Hyderabad,Brand Website,Summer,71,False,True
2024-07-06,SKU7190,Ethnic Wear,Lehenga,8347,0,3.6,Prayagraj,Myntra,Monsoon,38,False,True
2023-11-07,SKU7805,Ethnic Wear,Lehenga,8391,25,4.4,Mumbai,Myntra,Winter,375,False,True
2023-02-17,SKU6303,Ethnic Wear,Lehenga,9237,10,4.2,Prayagraj,Brand Website,Winter,78,False,True
2023-07-10,SKU8723,Ethnic Wear,Saree,4910,15,4.3,Prayagraj,Offline,Monsoon,63,False,True
2025-10-14,SKU9736,Ethnic Wear,Kurta,3112,10,4.6,Hyderabad,Offline,Winter,214,True,False
2025-03-24,SKU8409,Ethnic Wear,Kurta,2450,15,4.1,Hyderabad,Brand Website,Summer,169,True,False
2023-06-21,SKU6089,Ethnic Wear,Lehenga,8390,20,3.8,Lucknow,Myntra,Summer,56,False,True
2025-08-27,SKU5095,Ethnic Wear,Saree,6143,25,4.8,Delhi,Myntra,Monsoon,194,False,True
2024-09-29,SKU1965,Ethnic Wear,Saree,5383,30,3.7,Bhopal,Offline,Monsoon,60,False,True
2024-03-04,SKU7660,Ethnic Wear,Lehenga,10303,30,4.2,Mumbai,Offline,Summer,59,False,True
2025-11-19,SKU6272,Ethnic Wear,Saree,6272,30,4.6,Bhopal,Brand Website,Winter,403,False,True
2025-02-08,SKU2721,Ethnic Wear,Kurta,2021,30,3.5,Prayagraj,Brand Website,Winter,83,True,False
2023-08-21,SKU2990,Ethnic Wear,Saree,4159,15,4.2,Bengaluru,Myntra,Monsoon,146,False,True
2025-05-06,SKU9594,Ethnic Wear,Lehenga,9635,0,3.9,Bhopal,Myntra,Summer,34,False,True
2025-01-31,SKU5820,Ethnic Wear,Saree,6309,25,3.7,Pune,Brand Website,Winter,103,False,True
2024-05-29,SKU4349,Ethnic Wear,Lehenga,9933,15,3.8,Lucknow,Brand Website,Summer,35,False,True
2025-08-28,SKU3217,Ethnic Wear,Lehenga,8040,10,4.1,Bengaluru,Brand Website,Monsoon,47,False,True
2024-01-20,SKU2098,Ethnic Wear,Lehenga,8816,25,3.6,Mumbai,Offline,Winter,88,False,True
2023-11-17,SKU2551,Ethnic Wear,Saree,4273,10,4.5,Mumbai,Brand Website,Winter,633,False,True
2024-08-05,SKU6651,Ethnic Wear,Saree,5745,20,4.6,Mumbai,Myntra,Monsoon,148,False,True
2024-02-19,SKU7607,Ethnic Wear,Lehenga,8317,20,3.7,Pune,Brand Website,Winter,152,False,True
2023-07-29,SKU5587,Ethnic Wear,Lehenga,8518,30,4.3,Bengaluru,Offline,Monsoon,51,False,True
2024-07-21,SKU7274,Ethnic Wear,Lehenga,9939,0,3.8,Lucknow,Brand Website,Monsoon,40,False,True
2023-10-21,SKU4546,Ethnic Wear,Kurta,2175,15,4.8,Delhi,Brand Website,Winter,268,True,False
2025-05-21,SKU1855,Ethnic Wear,Saree,5932,10,4.0,Bengaluru,Brand Website,Summer,109,False,True
2025-08-29,SKU4944,Ethnic Wear,Saree,5454,10,4.8,Prayagraj,Offline,Monsoon,58,False,True
2024-07-22,SKU2281,Ethnic Wear,Lehenga,8585,30,4.2,Hyderabad,Myntra,Monsoon,70,False,True
2024-12-14,SKU5104,Ethnic Wear,Saree,4729,0,4.8,Delhi,Brand Website,Winter,344,False,True
2024-01-27,SKU6668,Ethnic Wear,Lehenga,9566,10,3.8,Prayagraj,Myntra,Winter,67,False,True
2025-12-13,SKU1174,Ethnic Wear,Saree,4798,0,4.4,Hyderabad,Offline,Winter,188,False,True
2023-03-10,SKU5157,Ethnic Wear,Saree,5126,25,4.2,Mumbai,Brand Website,Summer,114,False,True
2023-03-04,SKU5145,Ethnic Wear,Kurta,3428,20,4.4,Pune,Brand Website,Summer,154,True,False
2023-03-01,SKU8756,Ethnic Wear,Saree,4627,25,4.6,Delhi,Myntra,Summer,229,False,True
2023-04-25,SKU3156,Ethnic Wear,Kurta,3316,25,4.6,Delhi,Offline,Summer,181,True,False
2023-02-04,SKU9914,Ethnic Wear,Lehenga,9362,30,4.5,Pune,Myntra,Winter,212,False,True
2025-04-05,SKU3772,Ethnic Wear,Kurta,3205,30,4.5,Lucknow,Brand Website,Summer,123,True,False
2023-06-21,SKU4161,Ethnic Wear,Saree,4706,15,3.6,Bengaluru,Brand Website,Summer,108,False,True
2023-01-07,SKU7705,Ethnic Wear,Lehenga,9274,10,4.3,Bengaluru,Brand Website,Winter,69,False,True
2023-06-30,SKU8639,Ethnic Wear,Saree,4476,0,3.8,Delhi,Brand Website,Summer,94,False,True
2024-03-21,SKU6201,Ethnic Wear,Kurta,3034,15,3.6,Mumbai,Myntra,Summer,189,True,False
2024-01-27,SKU5042,Ethnic Wear,Lehenga,8543,10,3.6,Pune,Brand Website,Winter,81,False,True
2024-10-08,SKU3916,Ethnic Wear,Lehenga,9695,0,4.8,Pune,Myntra,Winter,140,False,True
2025-06-19,SKU4264,Ethnic Wear,Saree,5083,0,4.2,Bengaluru,Offline,Summer,95,False,True
2023-12-16,SKU9569,Ethnic Wear,Lehenga,8150,30,4.4,Bhopal,Brand Website,Winter,128,False,True
2024-08-14,SKU8108,Ethnic Wear,Lehenga,8849,10,4.5,Lucknow,Brand Website,Monsoon,47,False,True
2024-06-12,SKU5406,Ethnic Wear,Kurta,2393,15,3.9,Delhi,Brand Website,Summer,223,True,False
2025-08-14,SKU9471,Ethnic Wear,Kurta,3903,10,4.1,Bengaluru,Offline,Monsoon,82,True,False
2025-01-04,SKU1554,Ethnic Wear,Kurta,1532,0,4.1,Lucknow,Brand Website,Winter,84,True,False
2025-08-14,SKU4065,Ethnic Wear,Kurta,3739,0,4.6,Lucknow,Offline,Monsoon,76,True,False
2025-08-27,SKU8478,Ethnic Wear,Saree,4997,10,4.6,Prayagraj,Brand Website,Monsoon,93,False,True
2024-04-24,SKU8906,Ethnic Wear,Kurta,3576,0,4.1,Prayagraj,Offline,Summer,93,True,False
2023-12-07,SKU7565,Ethnic Wear,Lehenga,9231,20,4.9,Mumbai,Myntra,Winter,268,False,True
2023-04-21,SKU3286,Ethnic Wear,Saree,4370,10,4.7,Bengaluru,Brand Website,Summer,109,False,True
2025-08-01,SKU6670,Ethnic Wear,Kurta,1503,25,3.7,Bhopal,Offline,Monsoon,107,True,False
2024-04-28,SKU5936,Ethnic Wear,Kurta,2332,15,3.6,Pune,Myntra,Summer,126,True,False
2024-12-06,SKU7131,Ethnic Wear,Kurta,1909,15,4.3,Mumbai,Offline,Winter,127,True,False
2025-08-07,SKU4481,Ethnic Wear,Saree,4994,30,4.9,Bhopal,Brand Website,Monsoon,119,False,True
2024-08-02,SKU6215,Ethnic Wear,Saree,5739,20,4.1,Bengaluru,Offline,Monsoon,63,False,True
2023-12-31,SKU9000,Ethnic Wear,Lehenga,8963,10,4.0,Mumbai,Myntra,Winter,165,False,True
2024-04-16,SKU1026,Ethnic Wear,Lehenga,8565,15,3.8,Prayagraj,Myntra,Summer,32,False,True
2024-01-04,SKU2521,Ethnic Wear,Lehenga,9743,0,3.9,Lucknow,Offline,Winter,52,False,True
2024-01-03,SKU8875,Ethnic Wear,Saree,4669,15,4.5,Mumbai,Offline,Winter,202,False,True
2023-07-27,SKU8617,Ethnic Wear,Lehenga,9656,30,4.7,Delhi,Offline,Monsoon,49,False,True
2023-01-24,SKU3109,Ethnic Wear,Saree,5991,25,4.9,Prayagraj,Brand Website,Winter,115,False,True
2023-08-26,SKU7962,Ethnic Wear,Lehenga,10472,30,4.7,Pune,Brand Website,Monsoon,61,False,True
2023-08-17,SKU8758,Ethnic Wear,Saree,4732,15,4.3,Lucknow,Brand Website,Monsoon,99,False,True
2024-06-12,SKU2310,Ethnic Wear,Saree,4809,20,4.7,Bengaluru,Myntra,Summer,169,False,True
2023-03-23,SKU8125,Ethnic Wear,Saree,4497,30,4.2,Mumbai,Offline,Summer,139,False,True
2024-08-29,SKU7050,Ethnic Wear,Saree,4096,20,3.9,Pune,Offline,Monsoon,76,False,True
